source,review,sentiment,prediction,id
expedia,"When you get a good price on this, grab it. Spacious suite, huge buffet breakfast pool jacuzzi, very clean, and for a family of four...great deal",nan,1,ex3604
expedia,"It was exactly what I had hoped for, the comfort of home. Everyone I dealt with were personal, friendly, and helpful. I would recommend this hotel to anyone who inquires. I look forward to visiting Intercontinental Chicago, my son lives in Chicago and I will be back. Thank you for a wonderful experience.",nan,1,ex3605
expedia,Long lines at check in. Staff was not friend or helpful,nan,1,ex3606
expedia,"Fantastic location. Front desk helpful. Great pool to swim in, we enjoyed it.",nan,1,ex3607
expedia,Night downtown with the kids to enjoy the pool and see the lights. Service was friendly and very responsive. Super comfy bed!,nan,1,ex3608
expedia,I requested a handicap assessible bathroom at the time of booking the room. There were hand rails near the bath tub but the toilet was too low and made it difficult for us to use. The room itself was nice but smaller than it appeared in the pictures seen on line.,nan,1,ex3609
expedia,great location for shops in Michigan and restaurants. Park the car and walk everywhere from here.,nan,1,ex3610
expedia,The location is great. Hotel room with double beds was not ready even an hour after checkin time. There was a wedding there and the music on our floor felt like we were at wedding - music finally stopped at around 11 pm. We were on the 9th floor. The indoor pool was warm and filled with lots of kids. They was someone on staff but the pool area was left messy with no housekeeping cleaning the area neat.,nan,1,ex3611
expedia,"We arrived around 4:00PM and the the valet outside was quick and took our car right away. The check-in process was long and arduous. The line of people that was out the door, and six or seven reservation agents were either busy with their head buried in the computer or vying with the manager to go on break. While waiting in-line, I went to find an ATM which required the assistance of three different people to find. Tough to tip your bell boys if you can't find an ATM. Eventually we were checked-in and then headed up to the room that we had reserved. We got a great rate through hotels.com - but overall the stay was poor. We ordered room service for dinner whose food quality was just beyond passable, yet unacceptable at a price of $59 for spaghetti and water!) The next morning we ordered pancakes and a belgain waffle which was so poor that we returned the pancakes. On check-out we were hit with unexpected charges. The room-service group said that they were going to remove the charge for the pancakes, but they did not, and then I saw a charge on my account for $65 for the overnight parking! All-in-all, a pretty disappointing experience at the Intercontinental. If I had paid full price for this room, I would have lost it.",nan,1,ex3612
expedia,"Called ahead for early check-in, gave arrival time and they confirmed. Upon arrival, we waited in line 30 people deep, 20 minutes, to check-in. Room wasn't ready. We were advised via text that a room was ready twenty minutes after hotel check-in time. Stood in another line for 15 mins. Realized as I left desk that I had received only two room keys instead of the four keys I had just requested. Concierge wouldn't help me. I stood in line again for 15 minutes. No acknowledgement of error from desk clerk, or sincere apology for inconvenience. Room for four was narrow and small. Three bath towels, no wash clothes and no hand towels. Called for housekeeping to bring ASAP. However, 45 mins later, made a second call requesting the same, and 15 mins later towels arrived. Brunch was wonderful, although billing was incorrect and had to fix that. Bellmen was great, wait staff/hostess at brunch was great. But....Management was no where to be seen with the above errors, long lines, chaos. I couldn't recommend this hotel because the hassle-factors were too high.",nan,1,ex3613
expedia,"Excellent location for shopping and sight seeing. Excellent and knowledgeable staff. The only complaint would be the wait for elevators, however this was occasional and could be excused since it only became an issue during the 2days prior to Christmas eve (high occupancy) Would choose again",nan,1,ex3614
expedia,"Service was abysmal, updated rooms were small and construction quality was poor. Older rooms were comfortable but in need of an update and the windows were filthy, blocking our somewhat decent view of downtown Chicago.",nan,1,ex3615
expedia,We had a 2-hour delay getting into our room at 5:30 pm check-in. We didn't get into our room until 7:30 pm. We had to wait in line again for 30 minutes just to get our keys at 7:30 pm.,nan,1,ex3616
expedia,Room had a view of the alley. It took the front desk a long time to check us in. A bit overpriced.,nan,1,ex3617
expedia,STAY WAS OK. Room was not ready at check in time and there were many guests waiting for a room and had to wait to check in. This was difficult for those of us with reservations for dinner!,nan,1,ex3618
expedia,"Great staff, very accomodating.. Great location..",nan,1,ex3619
expedia,Good stay!,nan,1,ex3620
expedia,"We wanted to visit the Christmas Market, Millennium Park, Eataly, and Water Tower Place. All within walking distance.",nan,1,ex3621
expedia,Very interesting historic hotel with great reconstruction to detail.,nan,1,ex3622
expedia,"Excellent hotel. Had a very romantic stay with the gf here. Awesome pool, friendly staff, accommodating valet service, and a great location for doing downtown Chicago.",nan,1,ex3623
expedia,InterContinental Chicago Magnificent Mile.. Michael Jordon restaurant was very nice too. food was fantastic... Late check out..,nan,1,ex3624
expedia,"We stayed here during the holidays and chose this hotel mostly because of the great rate we got. We were able to get 3 rooms, enabling us to spread out and be comfortable. Great location, comfortable rooms and beds, clean with good service.",nan,1,ex3625
expedia,"We enjoyed the Intercontinental very much. Every year we spend the weekend before Christmas in Chicago, and every year we choose a different downtown hotel. We've always been lucky & this year is no exception: great price, great service, great atmosphere, great location! Thank you Intercontinental for a wonderful stay! PS - the old pool is amazing!",nan,1,ex3626
expedia,"Visited Chicago to look at wedding dresses with our daughter. Hotel location was perfect, Michigan Avenue a block from the Tribune building. Stayed in the historic tower which was charming. Fitness center with 1930's pool was very nice. Very comfortable, would stay again without reservation. Only shocker was the $65 a night parking. Management was very responsive to the one little problem we had getting a bag to the room from the valet.",nan,1,ex3627
expedia,"Stayed at the Intercontinental for one night during Christmas week. Would give it 3.5/5. Location was great, staff extremely polite. Room was adequate, though could use a little work. Wallpaper was peeling off at the seams. Tube-shaped pillows not the most comfortable. Was very warm, had to blow cold air most of the night (Chicago in December?) to balance room temp. For one night in the city though it was a decent stay for the money. Starbucks entrance from lobby was a big plus in the morning. One note, I pre-booked overnight parking down the street from an online site and saved $37. The hotel valet is $67, pretty steep...",nan,1,ex3628
expedia,"We had a great family get away for the weekend at Christmas time. The location couldn't be more perfect, right in the middle of Michigan Avenue attractions/shopping. We used the pool and room service for late night chocolate chip cookies in bed, a huge hit with our 3 and 5 year olds! The check in desk staff couldn't have been more efficient or accommodating during a very busy holiday weekend. Overall a great weekend getaway!",nan,1,ex3629
expedia,Great location but small rooms and housekeeping staff weren't welcoming. The checkin staff were very personable and friendly! Gorgeous pool but a little hard to get into for small kids and the elderly!,nan,1,ex3630
expedia,"Keys to the room had be remade 3 times. Lack of elevator capacity and also often long lines in the reception area. Rooms ok, but not great.",nan,1,ex3631
expedia,Check in was delayed 2 hours. Room was mediocre. You can find better for similar price in area. Over 20 min wait for bell stand and valet pickup. Don't stay here,nan,1,ex3632
expedia,"Very spacious room,very clean. Busy location but very helpful staff",nan,1,ex3633
expedia,"Great room and lobby. I upgraded to a room with a view of Michigan Ave which didn't happen. Nonetheless, it was a great price.",nan,1,ex3634
expedia,they did not have two doubles as requested given a queen with a roll away very tight could not get in bathroom. gave us 1 morning of breakfast but did not makeup for room.,nan,1,ex3635
expedia,"Not so friendly staff, but good location.",nan,1,ex3636
expedia,The hotel was wonderful and the room was great. Very happy with my stay and would highly recommend,nan,1,ex3637
expedia,The swimming pool and entrance to the hotel is elegant.,nan,1,ex3638
expedia,"As other reviewers have noted, room is rather small. Staff friendly and efficient. The incidental charges are outrageous. My cellphone temporarily had a problem and I used the hotel phone for a long distance call to Miami of no more than 5 minutes. Was charged $30.00 for the call. Charges for wifi start at $15.00/day. Although I did not have a car, the posted rate for parking was $65.00/day.",nan,1,ex3639
expedia,"Great location on Michigan Ave, service was impeccable, amenities were great. Only complaints are no lower-priced eating options in hotel (even in the bar) and no microwave in room.",nan,1,ex3640
expedia,We were supposed to have two beds but when we checked in they said they only has king size bed - and one rol away. Luckly - we were able to secure a second roll away = but it a rely fit in the room. Hotel was in a good location - but if you are used to staying in 4 or 5 star hotels you might be disappointed.,nan,1,ex3641
expedia,Excellent location and great hotel,nan,1,ex3642
expedia,"Wew arrived in the early morning hours, 4 AM, and were still greeted with a wide awake and gracious clerk at check in. She was very helpful, and efficient considering the hour. She probably recognized the ""traveler fatigue"", and proceeded accordingly. We are planning another trip to Chicago in the spring, and will most likely stay at the Intercontinental. Everyone we encountered from the front desk clereks, concierge, bell captain, housekeeping, and valet was gracious, and made our stay there a wonderful experience.",nan,1,ex3643
expedia,I was disappointed that neither of the rooms I requested were ready at check-in. I was there at 4pm and a long line was formed to do the same. Your staff worked quickly to help everyone. I did accept a change of bedding for one room (2 doubles to a king with roll-a-way). My deluxe suite would not be ready for an hour or so. As we had reservations for dinner at 6:15 p.m. I was inconvenienced to use a friend's room to clean up. I realize that the hotel was busy due to the holiday season but I had thought I would be able to get into my room to freshen up before my dinner plans. Jeryl Lundberg,nan,1,ex3644
expedia,Rooms are very small compared to other hotels.,nan,1,ex3645
expedia,Parking was a problem for us after traveling 600+ miles. Did not know where the nearest parking area was,nan,1,ex3646
expedia,"We have stayed at the Intercontinental before yet we were on the nice side. There are 2 towers and one is much, much nicer than the other. This stay we had a very cramped room that was no better than a 2 1/2 star hotel. Our shower curtain was ripped and hanging off, the bathroom was subpar. Overall, the room was way below expectations for a ""4 star"" hotel. The location is great...close to everything. Staff was very friendly as well. If booking, request the updated tower! Kind of disappointed....",nan,1,ex3647
expedia,"the IH treated us like second class citizens because we booked on Hotels.com. We were stuck in the north tower which has very tiny rooms, even smaller than the surrounding boutique hotels. We won't be returning. Hotels.com should explain the room you are selecting at the time of your reservation. The Superior Room equals the north tower and means you will get a cramped room. The IH manager couldn't confirm that they offer any of their larger rooms on Hotels.com. Buyer beware!",nan,1,ex3648
expedia,It was great location and hotel. Would def go back,nan,1,ex3649
expedia,The hotel and staff were kind and courteous. Valet parking was prompt and very convenient.,nan,1,ex3650
expedia,It was a very nice stay in a beautiful hotel at a great location on Mich. Ave. We've stayed there before and will do so again.,nan,1,ex3651
expedia,"This stay was a gift I gave my daughter. it was a romantic get away. They loved it and raved about it. They asked to have their room changed to the old historic section of the hotel which had more charm and character. It was like going back in time , but with all the modern conveniences and perks. The location in Chicago was perfect. They can't wait to stay there again.",nan,1,ex3652
expedia,"The first room that we were given had a door connecting it to the room next door. It quickly became apparent that there was not much insulation between the rooms as we could hear the conversation of our neighbors. I found this surprising for such a nice hotel. However, after asking the front desk, they gave us a new room without a connecting door.",nan,1,ex3653
expedia,Awesome location. Very comfortable bed. Nice pool. Helpful staff. Bus system easily accessed.,nan,1,ex3654
expedia,"Great hotel experience. By going mid-week, the cost was extremely reasonable.",nan,1,ex3655
expedia,This is a beautiful hotel. No doubt. I know my room was discounted and in hide sight I should have said something at the time. But I have thought about it and I need to speak up. Room 469 should not be used for occupancy. It was SO loud due to some mechanical system that sits directly outside the window. I literally could not sleep. I am a very experienced traveler with tons of international experience so I feel I am qualified to compare. This very attractive rate will interest the likes of tourists and young families. I promise they will have a bad experience/memories if they are given this room to sleep. This is the first time I have ever responded to any review request with anything but a positive comment. But I wish management would consider making Room 469 a utility closet. Thanks.,nan,1,ex3656
expedia,Parking is expensive and everything is an extra charge. But nice.,nan,1,ex3657
expedia,The hotel was nice in the lobby and room. The lobby Christmas decorations was beautiful.,nan,1,ex3658
expedia,"They didn't have our reservation when we arrived so the check-in was quite delayed. Apparently the communication between Hotels.com and the Hotel Intercontinental had a breakdown. I left my phone in the car with the confirmation email. When I went to get my phone from the car to supply the confirmation number, the retrieval was delayed because the Valet had an accident with my wife's brand new BMW. The overall stay was nice but I think I'll be parking my own vehicle unless I have rental cars. Off to the Body Shop.",nan,1,ex3659
expedia,The room was nice and clean and the people were friendly. The hallways and elevator lobbies were a little run down and not very clean. There was a half eaten slice of pizza on the floor in the elevator lobby and someones dinner dishes sat in the hallway for hours.,nan,1,ex3660
expedia,Great location. Nearby parking is expensive. Hotel shows some signs of age but is generally well kept. Pillows on the bed were too thick and gave me a sore neck.,nan,1,ex3661
expedia,"Great stay, as always! Can't beat the location for shopping convenience. A fun place to stay as there is lots of activity and the close proximity to stores and restaurants is perfect!",nan,1,ex3662
expedia,"Friendly staff, everyone was attentive, room was great. Only had one small issue. I placed my order for breakfast room service on the door knob at least an hour before the deadline and found it still hanging on my door in the morning when I looked down the hall to see if my food was coming yet after it was an hour late. It was minor compared to the great service otherwise.",nan,1,ex3663
expedia,"Beautiful hotel with traditional hospitality and comfortable contemporary rooms. Amenities fantastic, even a small area in the mini frig for personal items. Well appointed and well thought out.",nan,1,ex3664
expedia,"I went to a concert, that was great. Great location",nan,1,ex3665
expedia,"On an overnight stay with friends, we enjoyed viewing the Christmas decorations, seeing a play, and relishing the excellent food experiences that Chicago has to offer. The hotel location is outstanding and convenient. Our room was quite large, most comfortable, and quiet. We needed non-down bedding because of allergies, and we were delighted with the bedding and the firmness of the mattresses. The bathroom was also large, with both a tub and a stand-up shower.",nan,1,ex3666
expedia,"Short stay with my son, bit of Xmas shopping, sightseeing etc",nan,1,ex3667
expedia,Over rated I got the feeling that the lobby was in a mall food court.,nan,1,ex3668
expedia,They overbooked the first night and had to move us to trump towers. Not complaining about that. Staff at the intercontinental was great.,nan,1,ex3669
expedia,"Great location, would easily recommand a friend. Easy access to everything. Cleanliness. Friendly. And good value",nan,1,ex3670
expedia,Overall very nice. Wish they had a moderately priced resturaunt on site. Also the goodies in the room should be under lock and key with a better way of keeping track...we were charged for OJ and never touched any of them.,nan,1,ex3671
expedia,Received double beds wanted queen had to use my cell phone phone didn't work was left on hold for 40 minutes would not let my wife up to room after 1 she called me on cell to get dress and come down to lobby,nan,1,ex3672
expedia,The location is perfect for downtown shopping and fun. One issue was they wanted to charge extra for both wifi and the workout facilities.,nan,1,ex3673
expedia,Staff very helpful...room very small but nice Had a beautiful view of all the air conditioners on a roof Since it was only one night and I grew up in the city it was fine,nan,1,ex3674
expedia,The service was very good but the rooms were very small. The photos make them look a lot bigger. I actually called the reception when we got to our room because it was so small and I thought it would be bigger based on the photos at hotels.com The room I booked was the superior king. Maybe the deluxe rooms are bigger?,nan,1,ex3675
expedia,"Great location, close to shopping and restaurants. The basic rooms are very tiny not great for more than two guests. Staff very courteous and friendly.",nan,1,ex3676
expedia,"Expensive and inconvenient parking. Out dated room condition. Not so bad, but not so good.",nan,1,ex3677
expedia,Fantastic location for our pre-holiday getaway!,nan,1,ex3678
expedia,"perfekter, schneller + unkomplizierter Service!",nan,1,ex3679
expedia,"The hotel staff was well-trained, friendly, and very helpful. Thisi is our 6th visit and certainly will not be our last. These comments apply to the entire staff.",nan,1,ex3680
expedia,"I was very displeased when upon check-in, I was informed the room I had reserved (two people, two beds) was not available. I was told since I had booked through a third party, they weren't required to honor my confirmation. I ended up with one king size bed, which was not at all what I wanted. I was told I could have a roll away bed brought to the room. Again, not at all what I wanted. The next morning, I really wanted food... the area that had once been a very nice dining area, is now a Starbucks. (not at all what I wanted for breakfast)",nan,1,ex3681
expedia,"My wife and I were looking for a place to stay the Wednesday night before Thanksgiving in order to be close enough to walk to State Street for the parade. The Intercontinental was the perfect location. A 15 minute walk down Michigan Avenue to Randolph then to State Street and we had a great view of the parade. The hotel is very comfortable and clean. We had drinks and appetizers at Michael Jordan's restaurant bar in the lobby, the bar tenders provided superior service and the restaurant menu is available at the bar, a good option if the restaurant wait is excessive.",nan,1,ex3682
expedia,"Great hotel, perfect location, staff friendly and helpful. Room clean and well appointed. Breakfast was included in our stay, excellent in quality and presentation.",nan,1,ex3683
expedia,Perfect location...We'll be back!,nan,1,ex3684
expedia,Found hair on the pillow. Bathroom was not clean. Towels's color were gray and not soft probably the color was white,nan,1,ex3685
expedia,"When I checked in they only had one person working the checking in desk although they had room for 10, there was only one person in front of me checking out and they had a dispute with their bill so it took over 10 minutes before I was helped. The rooms are extremely small. The pool area is not clean, there was water all over the floor which made for a hazardous experience at the pool.",nan,1,ex3686
expedia,"Great hotel, in a great location. Rooms a little on the small side, but clean and comfortable.",nan,1,ex3687
expedia,"The hotel is a bit worn out and in need of a refresh. Faded carpets; small threadbare towels you expect to find in a two-star hotel; and a saggy old arm-chair in the deluxe room. The shower/bath combo was also two-star stuff, complete with erratic caulking. At least the shower curtain didn't stick to me. Bed was comfortable and the location and view was fantastic.",nan,1,ex3688
expedia,Room was very small..felt a lilittle claustrophobic..,nan,1,ex3689
expedia,"My airplane delayed and I arrived at Intercontinental hotel 2am in the morning. I was tired. The Intercontinental hotel manager was especially kind and gave me a really very nice big room at high floor. The room is more like a junior suite with nice sitting area , sofa and desk. The bath room is all marble with both tub and glass shower. All elegant and well designed. the towel was fluffy. The bed was fantastic. I slept soundly after a day of hassle in traveling. The hotel manager also give me a complimentary coupon of Starbucks fresh brewed coffee. Next morning , I picked up a nice cup of hot coffee, walk out of Hotel , it is right on Chicago's Magnificent Mile. I Walk to AON center up to the 80th floor, Mid American Club for breakfast and enjoyed the wonderful view of Lake Michigan and awesome city skyline.I walk back in pleasant sunshine on Michigan ave which was lined with beautiful shops. I stayed at the same Intercontinental during 2013 Christmas holiday with my daughter. I reserved a suite. I was pleasantly surprised, the hotel gave us the 2 bed room suite occupied the hotel's entire top floor with living room and private elevator. We enjoyed the precious Christmas accompanied by the lights of city of Chicago. We went to a beautiful opera not too far from hotel. The Chicago opera house is elegant, cozy and very nice. We had a memorable vacation. Great hotel, Nice staff.",nan,1,ex3690
expedia,"nice and clean, lots of space in room",nan,1,ex3691
expedia,Always want to stay here. Convenient and lots of good restaurants within walking distance,nan,1,ex3692
expedia,"Weekend getaway with the family. Have stayed here before always clean rooms, great service. Never had any problems. this time stayed in the 'Newer' side of the hotel, still very nice however the rooms are a bit smaller and therefore more crowded, also the carpet in the halls is amongst the ugliest carpets I have ever seen. Still a great place to stay, and we'll likely stay here again for our family getaways to downtown. BEST SWIMMING POOL IN THE CITY.",nan,1,ex3693
expedia,We liked hotel in general. Pretty from outside and comfy inside (beds were wonderful). Staff was slightly rude and unhelpful. Otherwise good value for money spent.,nan,1,ex3694
expedia,"nice hotel, very friendly staff, but the room was tiny!",nan,1,ex3695
expedia,Staff was friendly and courteous. Location was great! So close to all the good shops and restaurants. Parking was a breeze!,nan,1,ex3696
expedia,"The location is perfect right on Michigan avenue and walking distance everywhere nearby Rush street and Magnificent Mile. Intercontinental name with cheap hotel quality. Rooms are fine, bathroom needs some update. They are selling location and the Intercontinental name, but inn quality of accommodation.",nan,1,ex3697
expedia,"Great location, great hotel and excellent staff. Everyone was very knowledgeable and quick to fix any issues we had. The concierges in particular were phenomenal at recommending things to do and companies to do them with. I would definitely stay here again!",nan,1,ex3698
expedia,"My first impression was from the bellman....he was gracious, smiling, informative. Next the lady at the front desk was very friendly. The room was perfect. The soaps and shampoos were top of the line. But....the best part.....was the pool. It was magnificent.",nan,1,ex3699
expedia,"Great hotel, great location right on Michigan avenue, thru the Nordstroms store. A little confusing to figure out the various exits and routes of navigation, but once you get it you can get anywhere in about 2 minutes. We would definitely stay here again.",nan,1,ex3700
expedia,BATHROOM room 529 not designed well. Registration can not find my reservation that was done through Expedia. Hotel personnel suggested I need to correct this error. I have been using for several years now. I go to Europe at least twice a year and do not have a problem. Do not put a blame on me when Conrad have incompetent personnel.,nan,1,ex3701
expedia,Room was very comfortable - lots of lobby room to relax in.,nan,1,ex3702
expedia,The check in staff were awesome. Upon check in they gave an updated weather forecast that instantly took care of the fear I had of spending a rainy day in Chicago. The cleaning staff provided me with extra bottles of water which is always a plus. The bathroom did leave me a little uncomfortable as their was hair in the shower faucet and a strand of hair on top of the comforter. The room size was great. The view was great. The staff was great.,nan,1,ex3703
expedia,"We planed to look around navy pier and millenium park, and to cruise in Chicago River. We parked our car at public parking lot with a reasonable price, which was just across this hotel. We took a taxi to move to the Loop one time because of rain, but would never do that if the weather was fine. The location of this hotel is so convenient that walking is just enough to look around the center of Chicago. The room was average but clean, and complimentary apples and sample breads for breakfast was also helpful for us. Thanks to this hotel, our trip was more enjoyable!",nan,1,ex3704
expedia,Great Hotel Great Location Great staff and beautiful room,nan,1,ex3705
expedia,Pretty Great! But there is no pool/ inside pool to be specific in this Hotel. We need to go to the Residential & Suites to use the pool which is 2 blocks from the Hotel,nan,1,ex3706
expedia,"Our family went to the Lincoln Park Zoo after our night stay at this hotel. Very accommodating, my son got an AWESOME gift from the hotel, with a game and collectibles. I loved the pillow selection, very spacious clean, and quiet",nan,1,ex3707
expedia,"Very high quality hotel. Modern, well-appointed room. Tremendously clean, spacious and well-lit bathroom. Comfortable bed. Fitness center is complimentary and has some great machines. Staff friendly, room service food fresh and tasty. Location difficult to beat (go from parking structure to room to the connected mall without being exposed to the elements at all!). Overall I was delighted with this hotel, will stay here again next time I'm in Chicago.",nan,1,ex3708
expedia,"Staff very helpful. Rooms clean and well appointed. Only small complaint, no buffet breakfast and dinner was very average",nan,1,ex3709
expedia,"The location was ideal. Enjoyed rooms next door so the sisters could go between rooms easily. Cabbed to 900 N Michigan and shopped our way back to the hotel. Arrived early afternoon. And rooms were ready. There is an enclosed walkway to a shopping mall. So many great restaurants within one block of the hotel. Joe's Stone Crab is must visit. If you are a foodie, then another must visit is Eataly around the corner for imported food items, including chocolates, and many dining options upstairs. Nice, large bathroom with separate water closet. Would definitely stay at the Conrad in the future.",nan,1,ex3710
expedia,I stayed at the Suite with my parents who visited Chicago first time. Pretty much most of landmarks are walkable.,nan,1,ex3711
expedia,"Spacious Suites, walking distance to all you need. Stayed here because of the reviews and we were so happy with our choice. No complaints at all about our stay.",nan,1,ex3712
expedia,"great location! Easy access to Eataly, Purple Pig, Magnificent Mile. Clean and confortable.",nan,1,ex3713
expedia,"very satisfied--clean and quiet room, nice work out facility, good restaurant.",nan,1,ex3714
expedia,"We visit Chicago about once a month for a getaway weekend. We always check the rates of our favorite hotels and do a little price shopping. This past weekend was our first visit to The Conrad Hotel...and we loved it! The location was great, the staff was friendly and accommodating, the lobby, room, elevators, and room were all very clean, and the amenities comfortable. We have been coming to the city for about five years, and The Conrad is now in a tie with our favorite hotel downtown!",nan,1,ex3715
expedia,"The Conrad Chicago is a beautiful hotel & has everything you would expect from a 4 star hotel. When we stayed, it was the most affordable hotel in its category and despite being cheapest, quality was not sacrificed at all. This is a great hotel and a great value! Location can't be beat - it's perfect.",nan,1,ex3716
expedia,Conrad Chicago is an amazing hotel. Great staff. It was my first time in Chicago and it was in amazing location. It was great coming to the hotel each day. Rooms re big and big bathroom. Such an amazing experience. I will definitely stay at the Conrad Chicago when I come back.,nan,1,ex3717
expedia,The most comfortable bed I've ever slept in! The staff were great. Courteous and extremely accommodating. Very pretty hotel! Definitely will be staying there when I return to Chicago. We also ordered room service and the food was all very delicious.,nan,1,ex3718
expedia,"It was a wonderful getaway - I was within walking distance from the train station, shopping, museums and restaurants. And for the room - loved the bathtub!",nan,1,ex3719
expedia,Staff was great upgraded room and staff was excellent,nan,1,ex3720
expedia,"All in all, it was a really pleasant stay. Very close to everything, excellent facilities and friendly staff. Only negatives are that the double beds were not very comfortable for 2 adults and a teen.Breakfast at the hotel is pretty expensive but you have other choices nearby.",nan,1,ex3721
expedia,"Registered with suffix Roman Numeral 3 to correspond to cred card. My wife checked in early; told no reservation. Asked If any rooms available; told would have to check w/ superv. No superv or given answer. My wife stepped away to accommodate other guests to register. I pulled off toll rd to find hotel's 3 #. Reserv under 3 rather than first letter of last name. Asked if Sr, Jr, or MD suffixes also listed that way & was told 'yes'; courtesy extended to hotel & guests not returned",nan,1,ex3722
expedia,Very nice experience. We were able to check in at 9 am. Room was nice and comfortable,nan,1,ex3723
expedia,"We had a great experience. The hotel is in walking distance from the Art Institute and other museums, Navy Pier, and lots of fun shopping. The soaking bathtub was fabulous.",nan,1,ex3724
expedia,All the comforts of home...great stereo system. Free wi-fi and water are small touches that go a long way,nan,1,ex3725
expedia,Very clean hotel. Service was great. Really good location.,nan,1,ex3726
expedia,Easy to get to without fighting a lot of traffic. Perfect location for shopping and bar hopping,nan,1,ex3727
expedia,"The Conrad Hotel has a good service, the people was very kind, the hotel was very near from everything and the food was really nice.",nan,1,ex3728
expedia,"Staff was very welcoming and professional. The room was spacious, clean, and very comfortable.",nan,1,ex3729
expedia,"Great hotel with great staff, food and cleanliness!",nan,1,ex3730
expedia,"Met my daughter & granddaughter for the weekend hotel, staff, amenities and location were fantastic!",nan,1,ex3731
expedia,"Fantastic hotel in a great location - close to everything on Michigan Avenue and attached to a shopping mall. My daughter and I met in Chicago to celebrate our birthdays, and when we told the gentleman who was checking us in, he upgraded us to an executive suite immediately! It was HUGE with a gigantic rooms (living, bedroom, & bathroom). The bed was absolutely wonderful and the city view was amazing. I would DEFINITELY stay here again!!",nan,1,ex3732
expedia,"Your staff are very helpful and courteous. I loved the location, cleanliness, and layout of our room. Our family plans on making Conrad our choice each time we visit Chicago. The doormen were very helpful, while being professional.",nan,1,ex3733
expedia,The room service response time was horrible. There were three phones in my room and only one worked which was in the bathrroom. I booked the room for a double bed. I received a one bed. The hotel didn't have any other rooms. Not even a suite. I was very displeased and will not stay at the Conrad chicago ever again. I need to be compensated for not meeting my specifications. Thanks,nan,1,ex3734
expedia,"Had a good night! King deluxe room . The rooms are spacious, bathroom is nice, good location(connected to mall that leads to magnificent mile), and staff is great!",nan,1,ex3735
expedia,"Exceptionally nice hotel. Given a choice, I would avoid the roll in shower, but this amenity was probably factored into the reasonable price.",nan,1,ex3736
expedia,"Very convenient location, near shopping mall and public transportation. Great service, clean room, good view",nan,1,ex3737
expedia,Parking was an ease. If you're like me and can't afford valet then this hotel is great. Self parking is literally right across from the hotel so you don't have to go far. Plus the street wasn't too busy when I was there so I wasn't waiting forever to turn into the parking ramp. Room was great nice and spacious. overall experience with this hotel was amazing,nan,1,ex3738
expedia,"The Conrad is a very nice hotel for the price. It's really nice hotel, period, but given I was able to book this for such a reasonable rate and be right downtown is amazing. The rooms are clean, the beds are thick, the hotel has a good vibe to it and there are plenty of staff there to take care of your needs.",nan,1,ex3739
expedia,"The staff was friendly and inviting. The hotel was immaculate. It's costs more then the typical traveler may care to spend. But if you want to treat yourself, or your family to a stay that may rival tourist attractions, then this is the establishment for you.",nan,1,ex3740
expedia,Great location. Luxurious room. Great staff. What more could you want,nan,1,ex3741
expedia,My daughter and I went to Chicago for a long weekend vacation. Our stay at the Conrad Chicago was excellent from the moment we were greeted by Mauricio. The room was beautiful and the staff friendly and welcoming. Every recommendation they made for dining was excellent. The bartender (sorry I cannot remember his name) was exceptionally friendly and nice. Our overall experience exceeded our expectations!,nan,1,ex3742
expedia,The stay was excellent. The staff was extremely helpful and made our stay memorable.,nan,1,ex3743
expedia,"My flight was cancelled and I had to book a hotel quickly--The Conrad was beautiful, the staff was super friendly and it is attached to Nordstrom and a mall so it was easy to get a few things I needed Will stay on my next trip to Chicago",nan,1,ex3744
expedia,"As someone who is extremely nit picky when it comes to selecting hotels I would say it was a great experience. Great location easy access to the food court at the mall, so your not stuck eating the resteraunts food etc. Best pillow selection ever! Lol just book it.",nan,1,ex3745
expedia,The hotel was close to everything downtown. Great experience....,nan,1,ex3746
expedia,Walk everywhere in a reasonable amount of time with a variety of food for every palate.,nan,1,ex3747
expedia,Great location. Room was well appointed and quiet.,nan,1,ex3748
expedia,"A block from Michigan Ave and connected to a mall, this hotel is perfect for anyone who wants to shop in Chicago. The room was nice and clean, the only complaint is that the minifridge didn't work very well and all of their appliances were compatible with the old apple chargers (4/4s), but that's knit-picking. The workout room was AMAZING. Lots of treadmills/elipticals, free weights and even some machines and medicine balls.",nan,1,ex3749
expedia,"It was very sofisticated, comfort and relax stay in US. Conrad is located in Downtown's safe area, it is also very convinient to enjoy Jazz or Blues at night though I visited Chicao in business. It is highy recomended to book.",nan,1,ex3750
expedia,"We try to stay at different hotels when we visit Chicago. But this one is going to be tough to beat. We did stay at the "" the tall shiny one on Wacker a few years ago and all I can say is the Conrad is right up in that category.",nan,1,ex3751
expedia,"I booked through Expedia with one rate, at checkout they had charged me a different (higher) rate. Thankfully I caught it and they resolved the issue quickly. The hotel is really pretty, has a boutique feel. The room was large, there was a shower stall and bath tub rather than a typical shower/tub combination. The beds were really comfortable and there were enough pillows for 4 other people to stay with me! It was perfect. I grabbed a yummy latte on my way out of town at the coffee shop in the lobby, passed on the yummy looking baked goods though.",nan,1,ex3752
expedia,"I had a wonderful night at this hotel, and I will be back again to the same hotel if planning to come again to Chicago.",nan,1,ex3753
